trial,step,timestamp,config_name,config_description,eef_pos_x,eef_pos_y,eef_pos_z,eef_quat_x,eef_quat_y,eef_quat_z,eef_quat_w,gripper_pos,cube_1_pos_x,cube_1_pos_y,cube_1_pos_z,cube_1_quat_x,cube_1_quat_y,cube_1_quat_z,cube_1_quat_w,cube_2_pos_x,cube_2_pos_y,cube_2_pos_z,cube_2_quat_x,cube_2_quat_y,cube_2_quat_z,cube_2_quat_w,cube_3_pos_x,cube_3_pos_y,cube_3_pos_z,cube_3_quat_x,cube_3_quat_y,cube_3_quat_z,cube_3_quat_w,gripper_to_cube_1_x,gripper_to_cube_1_y,gripper_to_cube_1_z,gripper_to_cube_1_dist,gripper_to_cube_2_x,gripper_to_cube_2_y,gripper_to_cube_2_z,gripper_to_cube_2_dist,gripper_to_cube_3_x,gripper_to_cube_3_y,gripper_to_cube_3_z,gripper_to_cube_3_dist,cube_1_to_cube_2_x,cube_1_to_cube_2_y,cube_1_to_cube_2_z,cube_1_to_cube_2_dist,cube_2_to_cube_3_x,cube_2_to_cube_3_y,cube_2_to_cube_3_z,cube_2_to_cube_3_dist,cube_1_to_cube_3_x,cube_1_to_cube_3_y,cube_1_to_cube_3_z,cube_1_to_cube_3_dist,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
0,93,4.65,config_00_random,Random configuration 1,0.584338,0.1355841,0.18204919,-0.0024937203,0.9985776,0.03585119,0.03938658,-0.00033838893,0.592211,-0.0041439435,0.050255522,0.008705443,-0.0084160175,-0.006971587,0.9999024,0.5283108,0.13147198,0.04197822,-0.2730527,0.0058595156,-0.005632781,0.9619647,0.46161732,-0.25196072,0.05000453,-0.0020012087,0.007924675,-0.013867399,0.9998704,0.006988883,-0.14019671,-0.1312886,0.19219953,-0.05691135,-0.0045807958,-0.1395659,0.15079299,-0.123604804,-0.38801348,-0.1315396,0.42794308,0.06390023,-0.13561592,0.008277301,0.1501447,0.066693455,0.3834327,-0.008026309,0.38927248,0.13059369,0.24781679,0.00025099143,0.28012127,0.59124386,0.10633283,0.18727075,0.009496651,0.99602044,0.054083735,0.018030562,-0.9435294
0,94,4.7,config_00_random,Random configuration 1,0.5860721,0.12862164,0.18418391,0.00014747093,0.9986786,0.036875326,0.03579442,0.00058244966,0.59555185,-0.000998516,0.054895487,-0.0031000045,0.0041435217,0.0032869661,0.9999812,0.5368734,0.13461104,0.05435563,-0.2624233,-0.0058390927,-0.0024271803,0.96493214,0.44906375,-0.2439329,0.052583944,-0.0051714177,-0.0022855005,-0.01060566,0.99992776,0.009958804,-0.13069706,-0.13005602,0.18464957,-0.048719645,0.0049124956,-0.1305959,0.1394741,-0.1365293,-0.37363145,-0.13236757,0.41923964,0.05867845,-0.13560955,0.0005398579,0.1477613,0.08780965,0.37854394,0.0017716847,0.388599,0.1464881,0.24293439,0.0023115426,0.28369212,0.592677,0.094049655,0.18778503,0.011182809,0.9954487,0.05889102,0.015858365,-0.8894801
0,95,4.75,config_00_random,Random configuration 1,0.5862379,0.12267508,0.18834074,0.001738418,0.99866027,0.03874405,0.034257367,-0.00023296963,0.6025202,-0.005221393,0.055469405,0.0029720312,-0.00833508,-0.00479225,0.99994934,0.5353019,0.13110866,0.05008296,-0.26058644,0.015912034,-0.0012458857,0.96531856,0.46307325,-0.25188687,0.04777897,-0.011289403,-0.002459807,0.008055198,0.99990076,0.016218305,-0.12689444,-0.13190378,0.1837494,-0.051,0.009435609,-0.13729024,0.14676048,-0.12322867,-0.37355992,-0.13959423,0.41739535,0.0672183,-0.13633005,0.0053864457,0.15209602,0.07222867,0.38299555,0.0023039877,0.3897536,0.13944697,0.24666548,0.0076904334,0.28345805,0.5968045,0.078843966,0.18850826,0.011960504,0.9944351,0.065542646,0.015296753,-0.8759427
0,96,4.800000000000001,config_00_random,Random configuration 1,0.5890599,0.11158047,0.18952248,0.001235708,0.9987931,0.0396759,0.028922604,2.2884626e-05,0.6002276,0.009851459,0.051473904,-0.0068312697,0.000467527,0.00077365147,0.9999762,0.53453976,0.13152416,0.060870882,-0.26638332,0.011779555,0.0006715216,0.9637949,0.4515893,-0.24833381,0.0493221,0.0036843852,0.017349685,0.0024139232,0.99983984,0.012109697,-0.102299124,-0.13771777,0.17198238,-0.05357814,0.01937358,-0.12832078,0.14040005,-0.13652861,-0.3604844,-0.13986957,0.4100641,0.065687835,-0.121672705,-0.009396978,0.13859092,0.08295047,0.37985796,0.011548784,0.388981,0.14863831,0.25818527,0.002151806,0.29792213,0.5978865,0.06784975,0.1886913,0.013744017,0.9944297,0.06992923,0.011683905,-0.86511797
0,97,4.8500000000000005,config_00_random,Random configuration 1,0.59083414,0.099521264,0.19065338,0.0048156143,0.9988346,0.039865382,0.026775144,0.00046658132,0.6092388,-0.00034640267,0.048548337,0.00090251886,-0.017359016,-0.0038829427,0.99984133,0.53583175,0.12531036,0.05213361,-0.26881325,0.0059334133,-0.0135725215,0.96307844,0.44719577,-0.24303862,0.048792157,-0.008563635,-0.0062249303,0.009022294,0.99990326,0.019380331,-0.10149721,-0.14175037,0.17541507,-0.054026723,0.02415955,-0.1381651,0.1503069,-0.1426627,-0.34418944,-0.14150655,0.39855126,0.073407054,-0.12565677,-0.0035852715,0.14557154,0.08863598,0.368349,0.0033414513,0.3788779,0.16204304,0.24269222,-0.00024382025,0.2918176,0.6030066,0.051655523,0.18867445,0.013979945,0.99340403,0.077609375,0.011303098,-0.87327856
0,98,4.9,config_00_random,Random configuration 1,0.5919795,0.0893173,0.1896573,0.0077943653,0.99884766,0.040885665,0.023893937,-0.00015141701,0.60976285,0.0036065078,0.045562137,0.0064812205,0.003980008,-0.0110004395,0.99991053,0.5294492,0.1353317,0.052315447,-0.2504112,-0.0040376266,0.004742147,0.96811956,0.45724085,-0.24633424,0.045015067,-0.009198083,-0.022845883,0.009627343,0.9996503,0.016905189,-0.085705005,-0.14566682,0.16985275,-0.063408434,0.046020195,-0.13891351,0.15948495,-0.13561681,-0.33564574,-0.14621389,0.39042088,0.08031362,-0.13172519,-0.0067533106,0.15442607,0.072208375,0.38166595,0.0073003806,0.38850513,0.152522,0.24994075,0.00054707006,0.29280308,0.6046182,0.03956993,0.18940675,0.015315678,0.9933923,0.0819297,0.0076019918,-0.7976891
0,99,4.95,config_00_random,Random configuration 1,0.5965023,0.077090256,0.1909246,0.008210831,0.9988773,0.041348353,0.021611126,0.00054278626,0.5998267,0.0019708513,0.050771445,0.0015018863,-0.0072324374,0.0070535988,0.99994785,0.5380092,0.12814626,0.05368533,-0.25368822,0.00081634807,0.0004723704,0.9672856,0.44986832,-0.24469641,0.048608437,-0.0058137365,0.008285267,0.0028299738,0.99994475,0.004289508,-0.07453769,-0.1410025,0.15954928,-0.05752796,0.051637724,-0.13808861,0.15825418,-0.14566886,-0.32120496,-0.14316551,0.38064212,0.061817467,-0.1261754,-0.0029138848,0.14053513,0.088140905,0.37284267,0.0050768927,0.38315302,0.14995837,0.24666727,0.0021630079,0.28868136,0.604275,0.026423637,0.1874233,0.0151908565,0.9932915,0.08651833,0.004843277,-0.7220267
0,100,5.0,config_00_random,Random configuration 1,0.59741175,0.06272499,0.19073743,0.01059171,0.9988428,0.042852934,0.01909394,0.0001811198,0.5995201,-0.00091317313,0.049620584,0.011750833,0.0003281598,-0.0032096906,0.99992573,0.53414685,0.1307579,0.052160315,-0.258422,0.004813693,0.008295169,0.9659846,0.4530994,-0.24991557,0.056070365,0.017020617,0.006227762,0.012634262,0.9997559,0.0022218227,-0.06417729,-0.1420636,0.15590295,-0.06315142,0.06749378,-0.13952386,0.16736314,-0.14419886,-0.31317967,-0.13561383,0.3704942,0.06537324,-0.13167107,-0.0025397316,0.1470285,0.081047446,0.38067347,-0.00391005,0.3892252,0.14642069,0.2490024,-0.0064497814,0.28893393,0.60939354,0.013379973,0.19029962,0.015896829,0.9926882,0.09446008,0.0027836747,-0.7544945
0,101,5.050000000000001,config_00_random,Random configuration 1,0.6000615,0.05099178,0.19180186,0.010508771,0.9987034,0.046560366,0.017697116,0.00029357104,0.5966643,0.0019539557,0.055364266,-0.013395833,-0.0073880637,0.0069424235,0.99985886,0.5256104,0.13005175,0.051796623,-0.2488973,-0.011528599,-0.006759382,0.96843773,0.45047218,-0.24916872,0.05639947,0.009193912,-0.0008888647,0.009488736,0.99991226,-0.003494203,-0.048117183,-0.13661416,0.14488237,-0.074548125,0.07998061,-0.14018181,0.17777869,-0.14968634,-0.29923987,-0.13557896,0.36101544,0.07105392,-0.12809779,0.0035676435,0.14652792,0.07513821,0.3792205,-0.0046028458,0.3866201,0.14619213,0.25112268,-0.0010352023,0.29057842,0.61002874,0.002948764,0.189659,0.015242996,0.9925593,0.10015472,0.0003100619,-0.66813153
0,102,5.1000000000000005,config_00_random,Random configuration 1,0.60299367,0.038342025,0.19150953,0.012869646,0.9986106,0.048133075,0.017160408,0.00030025688,0.59615535,-0.009659721,0.041502282,-0.020673832,0.011671374,0.0036090862,0.99971163,0.53065234,0.13655923,0.045816112,-0.25853333,-0.0072949934,-0.0135551235,0.96587974,0.45047608,-0.25245273,0.048749793,0.0029060033,0.009380845,0.004599412,0.99994123,-0.006588459,-0.046780065,-0.15088181,0.15810472,-0.07209146,0.09943889,-0.14656799,0.19122617,-0.15226772,-0.28957307,-0.1436343,0.35730776,0.065503,-0.14621896,-0.0043138303,0.16027862,0.080176264,0.38901198,-0.002933681,0.39719915,0.14567927,0.24279301,-0.0072475113,0.2832374,0.609769,-0.0039886325,0.1905055,0.016202323,0.9919908,0.106692575,-0.0015863079,-0.7139861
0,103,5.15,config_00_random,Random configuration 1,0.6049972,0.02507703,0.19283172,0.0135886725,0.99855614,0.050313033,0.013026282,-0.00045813652,0.5922987,0.0036695988,0.04931037,-0.015481596,-0.002125457,-0.001030066,0.99987745,0.53337675,0.1333733,0.047084883,-0.2571552,0.009641611,0.0076061524,0.9662921,0.45223412,-0.24545915,0.059969418,0.00808123,0.0007278845,0.0057929964,0.99995023,-0.012100637,-0.021190368,-0.14329483,0.14535771,-0.07102257,0.10851334,-0.14552031,0.19492438,-0.1521652,-0.27031913,-0.13263577,0.3373706,0.058921933,-0.1297037,0.0022254884,0.14247735,0.081142634,0.37883246,-0.012884535,0.38763922,0.14006457,0.24912876,-0.0106590465,0.28600147,0.6091928,-0.0047635,0.19394897,0.01547499,0.99182177,0.10950212,-0.003538241,-0.58443385
0,104,5.2,config_00_random,Random configuration 1,0.60633475,0.014649964,0.19501299,0.014303571,0.99846303,0.05288169,0.0083934525,8.052581e-05,0.6072403,-0.002174073,0.044211984,-0.00991917,0.0058811563,-0.0041026725,0.9999251,0.5328056,0.12522286,0.05036252,-0.24342574,0.002995682,0.0043467456,0.96990514,0.4600516,-0.26174742,0.04553641,-0.0027625614,-0.007846439,-0.00037164649,0.9999653,0.0019657016,-0.016463047,-0.14889342,0.1498137,-0.072468996,0.110933885,-0.14274287,0.19476552,-0.14522302,-0.27603638,-0.14756899,0.3450542,0.0744347,-0.12739694,-0.0061505362,0.14767645,0.072754025,0.38697028,0.00482611,0.3937797,0.14718872,0.25957334,-0.0013244264,0.2984034,0.60772556,-0.013981629,0.19089589,0.016177494,0.99129236,0.11358472,-0.0034179206,-0.7113757
0,105,5.25,config_00_random,Random configuration 1,0.6037937,0.004453628,0.1930981,0.01434825,0.9982261,0.057522614,0.005476516,-5.9548074e-05,0.59641993,0.0018850091,0.057050478,0.013915929,-0.008770397,-0.0008521923,0.99986434,0.53065306,0.13013457,0.05092082,-0.25383338,0.01769997,-0.0033292403,0.96708024,0.44438484,-0.24844481,0.057842687,0.013434837,-0.011881134,0.007865165,0.99980825,-0.00929141,-0.0034807185,-0.13640682,0.13676721,-0.07505828,0.12476884,-0.14253649,0.20375882,-0.1613265,-0.25381052,-0.13561462,0.32990506,0.06576687,-0.12824956,0.006129656,0.1442595,0.08626822,0.37857938,-0.006921865,0.3883458,0.15203509,0.25032982,-0.00079220906,0.29288277,0.6057047,-0.012020023,0.19336662,0.015620317,0.9916306,0.11238365,-0.0064138426,-0.5682295
0,106,5.300000000000001,config_00_random,Random configuration 1,0.60346067,-0.0025115737,0.19448756,0.012881056,0.9981676,0.05901381,0.0035850701,-0.00045940978,0.6034368,-0.004234936,0.05196078,-0.002380994,-0.010818676,-0.00034293308,0.9999386,0.53476775,0.12932028,0.042584967,-0.24838036,0.014224077,0.009045332,0.96851593,0.44835663,-0.2459107,0.053236727,-0.033395298,-0.0020562608,0.0034093838,0.99943423,-0.0014520288,-0.0023673,-0.14145593,0.14148319,-0.07012111,0.13118792,-0.15083174,0.211843,-0.15653223,-0.24404307,-0.14017999,0.32204005,0.06866908,-0.13355522,0.009375814,0.1504671,0.08641112,0.37523097,-0.01065176,0.38519946,0.1550802,0.24167576,-0.0012759455,0.2871562,0.60561824,-0.012008456,0.19905466,0.0142208,0.99160457,0.11349491,-0.0079557225,-0.43596056
0,107,5.3500000000000005,config_00_random,Random configuration 1,0.6039324,-0.0051399916,0.19634886,0.015407552,0.9978242,0.06408101,0.001755848,0.0006910458,0.59771293,-0.003762667,0.061796024,0.000315935,0.008672306,-0.015300151,0.9998452,0.5324731,0.13249066,0.049518842,-0.25730923,-0.0007557471,-0.00034964876,0.96632874,0.44893113,-0.24549663,0.05009251,0.020984339,-0.00915538,0.0013327828,0.999737,-0.006524861,0.0031625628,-0.13251798,0.1327162,-0.07176471,0.13941589,-0.14479516,0.21343055,-0.15530667,-0.2385714,-0.14422148,0.31911802,0.06523985,-0.13625333,0.012277182,0.15156496,0.08354196,0.3779873,-0.0005736686,0.38710976,0.1487818,0.24173397,0.011703514,0.28409207,0.6029962,-0.016964283,0.19615082,0.014993815,0.99153686,0.11400368,-0.009239864,-0.5439459
0,108,5.4,config_00_random,Random configuration 1,0.60517246,-0.010833549,0.1944356,0.013346806,0.9974169,0.0705734,-0.0008599262,0.0006320866,0.5982293,0.0051059993,0.052029766,0.006266694,-0.004892747,0.0020689184,0.99996626,0.5290129,0.12518838,0.04948388,-0.27279693,-0.008148402,-0.003824427,0.9620296,0.44814792,-0.2529812,0.042017024,-0.01839508,-0.026540155,-0.0023238326,0.9994758,-0.005225539,0.01568602,-0.14341804,0.14436792,-0.07444191,0.1357684,-0.14596392,0.21279126,-0.1553069,-0.24240117,-0.15343077,0.32622012,0.06921637,-0.12008238,0.0025458857,0.138626,0.080864996,0.37816957,0.0074668564,0.3867908,0.15008137,0.2580872,0.010012742,0.29872006,0.603832,-0.014175808,0.20091079,0.012720449,0.99162364,0.11374423,-0.009899521,-0.3441213
0,109,5.45,config_00_random,Random configuration 1,0.60298485,-0.012818422,0.19648144,0.013843002,0.9970265,0.075750366,-0.0028921124,0.0013962642,0.5958351,0.0028708589,0.050702862,0.015065808,0.024058314,0.0011380487,0.9995964,0.53171617,0.12758547,0.0454384,-0.27374557,0.017451022,0.007906259,0.96161133,0.44982687,-0.24714978,0.05418272,-0.0049214885,0.0048729964,0.0041668084,0.99996734,-0.0071675777,0.015799291,-0.14616829,0.1471943,-0.0712865,0.1405139,-0.15143275,0.21853559,-0.1531758,-0.23422135,-0.14268844,0.31413764,0.06411892,-0.12471461,0.005264461,0.14033063,0.0818893,0.37473524,-0.008744318,0.38367802,0.14600822,0.25002065,-0.003479857,0.28955284,0.59996665,-0.017909314,0.19596703,0.012915354,0.9915749,0.11461367,-0.011247547,-0.36848444
0,110,5.5,config_00_random,Random configuration 1,0.602055,-0.015812479,0.19710433,0.014285327,0.99690765,0.07723313,-0.0024858066,0.0008217912,0.5869409,-0.00070774613,0.039773345,0.009434425,-0.008211863,-0.022636665,0.9996655,0.5260434,0.13023993,0.046925,-0.26958704,-0.00038404617,0.00010899239,0.9629759,0.44489974,-0.2528032,0.04198117,0.008647271,0.006934518,0.017489564,0.9997856,-0.01482749,0.013737174,-0.15784824,0.15913714,-0.07572496,0.14468485,-0.15069658,0.22221033,-0.15686864,-0.23835829,-0.15564041,0.3250329,0.06089747,-0.13094768,-0.007151656,0.14459233,0.08114368,0.38304314,0.004943829,0.39157474,0.14204115,0.25209546,-0.0022078268,0.289366,0.6030317,-0.016893355,0.20227541,0.011407767,0.9916745,0.1151286,-0.01201769,-0.36033773
0,111,5.550000000000001,config_00_random,Random configuration 1,0.6013691,-0.014410895,0.20032042,0.014710345,0.9964837,0.08234415,-0.004826231,-0.00013589766,0.6004828,0.003149232,0.051355552,0.00021621004,0.0033434487,0.008913148,0.9999547,0.5362173,0.1281637,0.046076823,-0.26749858,0.0073608384,-0.0020166684,0.96352804,0.44948706,-0.25617754,0.043835513,-0.0015411809,-0.0037518889,0.004876185,0.99997985,-0.0010699034,0.018529128,-0.14733286,0.1484973,-0.06533545,0.14354359,-0.1526116,0.21946248,-0.15206566,-0.24079765,-0.1548529,0.3241711,0.06426555,-0.12501447,0.005278729,0.14066465,0.08673021,0.38434124,0.0022413097,0.39401186,0.15099576,0.2593268,0.0075200386,0.3001777,0.5973166,-0.020983674,0.19040285,0.012800623,0.99170053,0.11350653,-0.013079937,-0.5654362
0,112,5.6000000000000005,config_00_random,Random configuration 1,0.5991799,-0.015692791,0.19641605,0.014128036,0.9960257,0.08782885,-0.004377692,0.0005995557,0.5946767,0.002457854,0.047248222,0.011412641,0.0041350666,0.010149879,0.9998749,0.5398114,0.13599339,0.047697306,-0.24980381,-0.0012790407,-0.0056306385,0.96827924,0.45633283,-0.2536335,0.04107898,0.01517978,-0.00014452412,0.0027899384,0.9998808,-0.0054892898,0.018761024,-0.15097582,0.15223603,-0.06035459,0.15229656,-0.15052673,0.2224752,-0.14383313,-0.23733033,-0.15714505,0.31891727,0.0548653,-0.13353553,-0.00044908375,0.14436808,0.08347854,0.3896269,0.0066183247,0.39852425,0.13834384,0.25609136,0.006169241,0.29113546,0.59888035,-0.018897027,0.19841051,0.010195983,0.9921787,0.111516155,-0.013141483,-0.35769868
0,113,5.65,config_00_random,Random configuration 1,0.5985519,-0.017555287,0.1986085,0.011968242,0.99579066,0.09042224,-0.009032513,-0.00078792655,0.60243875,0.0023022094,0.050756894,0.012750235,0.008614096,0.002272059,0.99987906,0.5225813,0.13505958,0.049301792,-0.28488412,0.0050107487,0.0014360652,0.9585478,0.44103098,-0.24396247,0.04804982,-0.02341996,-0.016379537,0.0024454817,0.9995886,0.0036874413,0.019320602,-0.14658499,0.14789875,-0.07617003,0.15207797,-0.1480401,0.22548936,-0.15772033,-0.22694407,-0.14929207,0.31411374,0.07985747,-0.13275737,0.0014551021,0.15493175,0.0815503,0.37902206,0.0012519732,0.387698,0.16140777,0.24626468,0.0027070753,0.294459,0.5990003,-0.01728221,0.200308,0.009452133,0.99231184,0.10985632,-0.013058723,-0.2617083
0,114,5.7,config_00_random,Random configuration 1,0.6003173,-0.017688988,0.1990113,0.012256593,0.99541813,0.09429059,-0.01009273,0.00018343568,0.59867275,0.0015069789,0.046308715,-0.0049172305,0.005453295,-0.019706178,0.99977887,0.53447664,0.12891959,0.045143902,-0.25862056,-0.0077572274,-0.009470942,0.96590143,0.45045432,-0.25246632,0.049281318,0.008372637,-0.009903588,-0.0032772277,0.99991053,0.00028449297,0.018835256,-0.1513129,0.15248096,-0.06391162,0.14624786,-0.15247771,0.22073193,-0.14793393,-0.23513804,-0.1483403,0.31492728,0.06419611,-0.1274126,0.0011648126,0.1426761,0.08402231,0.38138592,-0.0041374154,0.3905536,0.14821842,0.2539733,-0.0029726028,0.29407477,0.5983906,-0.018786352,0.1979939,0.009170292,0.9928239,0.10746397,-0.013362599,-0.2875267
0,115,5.75,config_00_random,Random configuration 1,0.5973238,-0.019947352,0.19855502,0.010847946,0.99529964,0.09553696,-0.011556073,-6.893566e-05,0.58434397,0.004140741,0.048741218,0.011980357,0.0075411485,0.0015227961,0.9998986,0.5388434,0.13414492,0.048083223,-0.25756457,0.0036273252,0.0064991554,0.9662324,0.45783302,-0.25099918,0.049916215,-0.008043485,-0.00072772254,0.019777717,0.99977183,-0.013997972,0.021578137,-0.14939466,0.15159263,-0.05949855,0.15158232,-0.15005267,0.22143415,-0.14050892,-0.23356178,-0.14821967,0.31026268,0.045500576,-0.13000418,0.0006579943,0.13773824,0.08101037,0.3851441,-0.0018329918,0.39357597,0.12651095,0.25513992,-0.0011749975,0.2847855,0.60268575,-0.01675856,0.20881301,0.0061700116,0.9933355,0.1038104,-0.011357648,-0.10125515
0,116,5.800000000000001,config_00_random,Random configuration 1,0.5996005,-0.017431082,0.20156588,0.009700919,0.9953175,0.095464595,-0.011639278,0.00013597976,0.5963394,0.00422466,0.049853723,0.0033751472,-0.0018388302,-0.01391718,0.9998958,0.53562284,0.11761125,0.05349897,-0.25846237,-0.00845384,0.015750369,0.96585584,0.46075228,-0.24619265,0.051303323,0.0097179,0.0020696342,0.00019918189,0.99995065,-0.0032838583,0.021440184,-0.15026261,0.15182002,-0.06400043,0.13482678,-0.14661737,0.20921512,-0.13887098,-0.22897713,-0.14881301,0.3063674,0.06071657,-0.113386594,-0.003645245,0.12867132,0.07487056,0.3638039,0.0021956451,0.37143466,0.13558713,0.25041732,-0.0014495999,0.2847715,0.5988808,-0.018225081,0.19430515,0.0077899788,0.9936511,0.099680856,-0.010136932,-0.22810206
0,117,5.8500000000000005,config_00_random,Random configuration 1,0.6014885,-0.0161917,0.1999225,0.010018807,0.9952903,0.09590139,-0.009997611,0.00039664918,0.60498244,-0.003573805,0.042705774,-0.0044374913,0.012853688,0.003329141,0.999902,0.5384262,0.13639727,0.050625954,-0.25010744,0.003920352,0.015748437,0.9680821,0.45159417,-0.24684368,0.04987036,0.0024956744,-0.006492419,-0.008344878,0.999941,0.0046665072,0.013484973,-0.15829,0.15893188,-0.061889708,0.15345605,-0.15036982,0.22358483,-0.14872175,-0.2297849,-0.15112542,0.312663,0.066556215,-0.13997108,-0.0079201795,0.15519138,0.08683205,0.38324094,0.0007555932,0.39295545,0.15338826,0.24326988,-0.0071645863,0.28767955,0.6014844,-0.017090881,0.20101209,0.0065557575,0.99394584,0.09769282,-0.010027551,-0.11205712
0,118,5.9,config_00_random,Random configuration 1,0.60080826,-0.014819992,0.2009552,0.008898723,0.9952297,0.096935704,-0.0064933663,5.397037e-05,0.5976926,-0.0014161717,0.0453088,-0.008942281,-0.0018187764,-0.00020503168,0.9999584,0.5301094,0.13494402,0.050894614,-0.26314798,0.0010803987,0.014277891,0.9646492,0.4441515,-0.25580993,0.049766183,-0.004537357,0.0100327665,-0.010657158,0.9998825,-0.0027694702,0.015435561,-0.1555137,0.15630239,-0.07035267,0.15179576,-0.14992788,0.22465488,-0.15631059,-0.2389582,-0.15105632,0.32303566,0.0675832,-0.1363602,-0.0055858158,0.1522918,0.085957915,0.39075395,0.0011284314,0.40009835,0.15354112,0.25439376,-0.0044573843,0.29717153,0.60437846,-0.016425254,0.20037095,0.0068469164,0.99390733,0.09514853,-0.007292162,-0.16583022
0,119,5.95,config_00_random,Random configuration 1,0.60074073,-0.015824277,0.20087641,0.008827626,0.9952158,0.097102985,-0.0062186527,-0.0002938285,0.5998193,0.0009845042,0.05428288,0.008286636,0.005437614,0.010609098,0.99989456,0.5285145,0.12929024,0.05353005,-0.26429415,0.005805976,-0.005674274,0.964408,0.4602309,-0.25507626,0.042130493,-0.010385849,-0.0006905532,-0.002685538,0.9999422,-0.0022578835,0.017584046,-0.14686292,0.14792909,-0.07356268,0.14588977,-0.14761575,0.22019468,-0.1418463,-0.23847672,-0.1590153,0.31980836,0.0713048,-0.12830573,0.00075283274,0.14679,0.06828362,0.3843665,0.011399556,0.39055118,0.13958842,0.25606075,0.012152389,0.2918899,0.6056901,-0.012271071,0.19999161,0.0056914263,0.994746,0.09110861,-0.006895496,0.11205503
0,120,6.0,config_00_random,Random configuration 1,0.6040798,-0.016467763,0.20119637,0.007553142,0.99531746,0.0960276,-0.008052129,0.010736605,0.607958,0.008110642,0.055046577,0.016246136,-0.001626094,-0.0031336774,0.9998618,0.5317397,0.12672958,0.05145832,-0.2611454,-0.0027689813,-0.021047615,0.9650661,0.44335347,-0.24589077,0.05417632,-0.005851185,0.012449068,0.0010837385,0.9999048,0.004350543,0.024091423,-0.14625882,0.14829351,-0.071867764,0.14271036,-0.14984706,0.21905561,-0.160254,-0.22990999,-0.14712907,0.31652316,0.07621831,-0.118618935,0.0035882555,0.14104098,0.08838624,0.37262034,-0.0027179979,0.38296923,0.16460454,0.2540014,0.0008702576,0.30267495,0.6082665,-0.014685331,0.19949445,0.0067625493,0.99478203,0.091369234,-0.0049840165,-0.008826219
0,121,6.050000000000001,config_00_random,Random configuration 1,0.6055985,-0.014549923,0.20089479,0.007150556,0.99532205,0.09611128,-0.0067442916,0.0046763998,0.60150325,-0.0041985805,0.049003433,0.0052957083,-0.014042312,-0.0006706433,0.9998871,0.5332244,0.13755326,0.05694729,-0.27256566,-0.011599574,-0.020908587,0.96184,0.45736128,-0.2390282,0.04846999,-0.0031580066,0.022827614,0.0075325016,0.99970603,-0.0040953755,0.011055527,-0.15239908,0.15285443,-0.072374225,0.15280737,-0.14445522,0.22238578,-0.14823735,-0.22377409,-0.15293252,0.30892962,0.06827885,-0.14175184,-0.007943857,0.15753949,0.07586312,0.37658146,0.0084773,0.3842404,0.14414197,0.23482962,0.00053344294,0.27553973,0.6083143,-0.01726545,0.19547318,0.007720693,0.99517107,0.086630374,-0.005562881,-0.068742365
0,122,6.1000000000000005,config_00_random,Random configuration 1,0.60533434,-0.016879153,0.20206523,0.0096158665,0.9957074,0.09187132,-0.0058307094,0.0019081128,0.60437644,-0.00077030546,0.045932613,-0.009474692,0.0068431785,-0.013608857,0.99983907,0.5397515,0.13140486,0.036164954,-0.23045021,0.028610481,0.006832076,0.9726394,0.4544002,-0.2451102,0.040523123,-0.016079118,-0.01086338,-0.0065342057,0.9997903,-0.0025083423,0.014254255,-0.15475026,0.15542561,-0.06713325,0.14642942,-0.16451792,0.23024899,-0.15248457,-0.23008564,-0.16015975,0.31912708,0.064624906,-0.13217516,0.009767659,0.14745189,0.08535132,0.37651506,-0.0043581687,0.3860925,0.14997622,0.2443399,0.0054094903,0.2867475,0.614689,-0.013243122,0.2127158,0.007007854,0.9948938,0.084788024,-0.0009503028,0.19835636
0,123,6.15,config_00_random,Random configuration 1,0.60945195,-0.016103894,0.20259699,0.008361376,0.99566215,0.09254576,-0.0047143176,0.012378614,0.5887974,0.002562491,0.045507193,0.0078786025,0.007093312,0.0118228765,0.9998739,0.52717775,0.12484031,0.051863432,-0.23391172,0.018326128,-0.0057004625,0.97206837,0.45639965,-0.25272623,0.043243386,0.019592214,-0.009434202,-0.0031117222,0.99975866,-0.020655394,0.017428925,-0.15647191,0.15878876,-0.08227503,0.13970675,-0.15011567,0.22095671,-0.15305313,-0.23785979,-0.15873572,0.32434484,0.06161964,-0.12227782,-0.0063562393,0.13707387,0.0707781,0.37756655,0.008620046,0.38423997,0.13239774,0.25528872,0.0022638068,0.28758758,0.6207929,-0.015389765,0.21890481,0.005183816,0.9959219,0.08235712,-3.4664175e-05,0.4170707
0,124,6.2,config_00_random,Random configuration 1,0.61469054,-0.013115354,0.20754346,0.009365323,0.9956745,0.09235961,-0.0037867536,0.0223636,0.59892553,0.0010319027,0.058496177,-0.008532454,-0.0003864134,0.0024118696,0.9999606,0.53393483,0.12596463,0.0474579,-0.26278672,-0.008011194,0.0035435953,0.9648142,0.44215158,-0.25055057,0.044385597,-0.003421963,0.007271133,0.0042297114,0.99995875,-0.015363872,0.015669014,-0.1480653,0.14968267,-0.08035457,0.14060174,-0.15910357,0.22702347,-0.17213783,-0.23591346,-0.16217588,0.33404732,0.0649907,-0.12493272,0.011038277,0.14125799,0.091783255,0.3765152,0.0030723028,0.38755298,0.15677395,0.25158247,0.01411058,0.29676744,0.62572736,-0.01729066,0.23220865,0.0057025654,0.9961189,0.079005785,0.0022184104,0.5994141
